Isotope,Energy (keV),XS (mb),Info
200Hg,534.5,0.005037050099999999,"(n,n')200Hg"
200Hg,397.0,0.005037050099999999,"(n,n')200Hg"
200Hg,342.4,0.004880977878935718,"(n,n')200Hg"
200Hg,148.6,0.00441333192,"(n,n')200Hg"
200Hg,138.5,0.0037859465000000007,"(n,n')200Hg"
200Hg,711.8,0.003638079950074327,"(n,n')200Hg"
200Hg,203.1,0.00351345698506,"(n,n')200Hg"
200Hg,935.7,0.00330999894,"(n,n')200Hg"
200Hg,409.6,0.0031812947999999997,"(n,n')200Hg"
200Hg,701.6,0.0028875556249556037,"(n,n')200Hg"
200Hg,160.6,0.0026903078823999997,"(n,n')200Hg"
200Hg,486.5,0.0025185250499999996,"(n,n')200Hg"
200Hg,241.5,0.0018388883000000002,"(n,n')200Hg"
200Hg,312.6,0.0018388883000000002,"(n,n')200Hg"
200Hg,602.7,0.0017307184000000004,"(n,n')200Hg"
200Hg,783.7,0.00117843291272,"(n,n')200Hg"
200Hg,1407.7,0.0010634803408499998,"(n,n')200Hg"
200Hg,476.8,0.0007335143640399999,"(n,n')200Hg"
200Hg,286.5,0.0006490194000000001,"(n,n')200Hg"
200Hg,197.6,0.0005838491380000001,"(n,n')200Hg"
200Hg,521.5,0.00018822660899999998,"(n,n')200Hg"
200Hg,404.9,0.0001646829066168,"(n,n')200Hg"
200Hg,137.5,0.00015632273332,"(n,n')200Hg"
201Hg,26.27,23.889781278255803,"(n,n')201Hg"
201Hg,1.56,14.369926095054153,"(n,n')201Hg"
201Hg,32.14,8.945233683726837,"(n,n')201Hg"
201Hg,30.58,8.838531095054151,"(n,n')201Hg"
201Hg,414.5,8.0908326,"(n,n')201Hg"
201Hg,388.23,7.295013,"(n,n')201Hg"
201Hg,382.36,6.720254399999999,"(n,n')201Hg"
201Hg,521.03,1.2480180755249892e-05,"(n,n')201Hg"
201Hg,218.9,6.099633840192182e-06,"(n,n')201Hg"
201Hg,438.13,3.577046077223988e-06,"(n,n')201Hg"
201Hg,733.0,3.5349398881900946e-06,"(n,n')201Hg"
201Hg,613.26,3.2566466821940764e-06,"(n,n')201Hg"
201Hg,352.46,2.1221343040136265e-06,"(n,n')201Hg"
201Hg,384.6,1.6769313031716071e-06,"(n,n')201Hg"
201Hg,645.4,1.6258820767175823e-06,"(n,n')201Hg"
201Hg,167.5,1.4950419387609263e-06,"(n,n')201Hg"
201Hg,553.0,1.1910757054476937e-06,"(n,n')201Hg"
201Hg,358.33,1.1476344021705394e-06,"(n,n')201Hg"
201Hg,464.4,1.1430780852836988e-06,"(n,n')201Hg"
201Hg,526.73,1.0733945728735203e-06,"(n,n')201Hg"
202Hg,439.59,70.86015688983197,"(n,n')202Hg"
202Hg,680.11,6.295454438355791,"(n,n')202Hg"
202Hg,520.11,4.831419157388816,"(n,n')202Hg"
202Hg,351.9,3.8458463677495702,"(n,n')202Hg"
202Hg,872.01,2.3479170759630525,"(n,n')202Hg"
202Hg,1203.61,1.0004415500000001,"(n,n')202Hg"
202Hg,129.4,0.7733490083791488,"(n,n')202Hg"
202Hg,959.7,0.5910448768992322,"(n,n')202Hg"
202Hg,222.5,0.536748358664153,"(n,n')202Hg"
202Hg,742.61,0.19335183945608544,"(n,n')202Hg"
202Hg,1182.2,0.0433101071963126,"(n,n')202Hg"
202Hg,549.1,2.9034327871628112e-05,"(n,n')202Hg"
202Hg,1354.71,2.7054876923694293e-05,"(n,n')202Hg"
202Hg,542.6,1.7826313624932243e-05,"(n,n')202Hg"
202Hg,950.21,1.7261900057608335e-05,"(n,n')202Hg"
202Hg,1306.31,1.496512882592257e-05,"(n,n')202Hg"
202Hg,908.31,1.4603962041857831e-05,"(n,n')202Hg"
202Hg,476.9,1.430409051889949e-05,"(n,n')202Hg"
202Hg,1788.5,1.430409051889949e-05,"(n,n')202Hg"
202Hg,379.9,1.1985593490348842e-05,"(n,n')202Hg"
202Hg,1017.41,1.1489822872587921e-05,"(n,n')202Hg"
202Hg,1084.41,1.145139488809236e-05,"(n,n')202Hg"
202Hg,413.2,1.0879505416826604e-05,"(n,n')202Hg"
202Hg,602.4,1.0324938970601712e-05,"(n,n')202Hg"
202Hg,718.5,8.427096289990235e-06,"(n,n')202Hg"
202Hg,388.2,8.179130067124745e-06,"(n,n')202Hg"
202Hg,1136.01,7.667289266639326e-06,"(n,n')202Hg"
202Hg,497.3,7.659881915058615e-06,"(n,n')202Hg"
202Hg,564.3,7.63426325872824e-06,"(n,n')202Hg"
202Hg,1125.11,6.864232075383841e-06,"(n,n')202Hg"
202Hg,615.9,6.828227422365588e-06,"(n,n')202Hg"
202Hg,1238.61,6.817426212126932e-06,"(n,n')202Hg"
202Hg,442.4,6.60651689377662e-06,"(n,n')202Hg"
202Hg,455.9,4.831838896334971e-06,"(n,n')202Hg"
202Hg,250.5,4.801457633181916e-06,"(n,n')202Hg"
202Hg,393.4,3.529846379358482e-06,"(n,n')202Hg"
202Hg,227.7,3.529846379358482e-06,"(n,n')202Hg"
202Hg,786.2,3.434619730539606e-06,"(n,n')202Hg"
202Hg,430.1,2.7283257340452847e-06,"(n,n')202Hg"
202Hg,185.8,2.5461186998651343e-06,"(n,n')202Hg"
202Hg,288.4,2.518660239480228e-06,"(n,n')202Hg"
202Hg,1389.8,1.7292205356625042e-06,"(n,n')202Hg"
202Hg,172.3,1.1913391119925056e-06,"(n,n')202Hg"
202Hg,1122.51,1.1913391119925056e-06,"(n,n')202Hg"
202Hg,496.0,1.174112292088527e-06,"(n,n')202Hg"
202Hg,207.6,1.0951730059195861e-06,"(n,n')202Hg"
203Tl,279.2,65.72429581408981,"(n,n')203Tl"
203Tl,401.32,37.71259804027192,"(n,n')203Tl"
203Tl,680.52,7.097996034879074,"(n,n')203Tl"
203Tl,793.17,4.715218999999999,"(n,n')203Tl"
203Tl,786.22,4.387877711991111,"(n,n')203Tl"
203Tl,834.6,3.5792269623376005,"(n,n')203Tl"
203Tl,1223.0,3.018723,"(n,n')203Tl"
203Tl,764.94,2.85807051234601,"(n,n')203Tl"
203Tl,1293.9,2.521893,"(n,n')203Tl"
203Tl,953.16,2.470690539352771,"(n,n')203Tl"
203Tl,363.62,2.25131458041347,"(n,n')203Tl"
203Tl,1113.8,1.6596883806624003,"(n,n')203Tl"
203Tl,654.38,1.5734331250000002,"(n,n')203Tl"
203Tl,1044.14,1.47148184794052,"(n,n')203Tl"
203Tl,1618.0,1.2995169999999998,"(n,n')203Tl"
203Tl,1656.0,1.2176289999999999,"(n,n')203Tl"
203Tl,1168.85,1.2148926823000001,"(n,n')203Tl"
203Tl,1404.54,1.1626260000000002,"(n,n')203Tl"
203Tl,1696.0,1.1395089999999999,"(n,n')203Tl"
203Tl,497.24,1.110473343,"(n,n')203Tl"
203Tl,1752.9,1.0407146,"(n,n')203Tl"
203Tl,276.0,1.0216319551,"(n,n')203Tl"
203Tl,1817.0,0.944074,"(n,n')203Tl"
203Tl,1830.0,0.9261204999999999,"(n,n')203Tl"
203Tl,1850.0,0.8994829999999999,"(n,n')203Tl"
203Tl,1608.6,0.8521770999999999,"(n,n')203Tl"
203Tl,1040.94,0.8264488503,"(n,n')203Tl"
203Tl,551.84,0.7311047514226678,"(n,n')203Tl"
203Tl,1055.7,0.7151968750000001,"(n,n')203Tl"
203Tl,384.9,0.57522342135479,"(n,n')203Tl"
203Tl,336.51,0.5749016178269999,"(n,n')203Tl"
203Tl,888.35,0.5326419331859998,"(n,n')203Tl"
203Tl,639.62,0.4796672175000001,"(n,n')203Tl"
203Tl,403.91,0.3694619856000001,"(n,n')203Tl"
203Tl,1232.36,0.3182083270515608,"(n,n')203Tl"
203Tl,1448.05,0.20567433210000005,"(n,n')203Tl"
203Tl,930.52,0.20494165700000003,"(n,n')203Tl"
203Tl,1289.67,0.17343532286399996,"(n,n')203Tl"
203Tl,1305.78,0.15533088381000004,"(n,n')203Tl"
203Tl,503.45,0.13727313334589997,"(n,n')203Tl"
203Tl,1026.58,0.06871481619,"(n,n')203Tl"
203Tl,1320.14,0.0409789771,"(n,n')203Tl"
203Tl,905.16,0.038791426090361604,"(n,n')203Tl"
203Tl,1743.0,0.02831969,"(n,n')203Tl"
203Tl,794.73,0.025792069147926387,"(n,n')203Tl"
203Tl,303.97,0.02215136,"(n,n')203Tl"
203Tl,1273.0,0.018381570000000003,"(n,n')203Tl"
203Tl,143.8,0.01009199235597639,"(n,n')203Tl"
203Tl,503.84,0.00591369910442358,"(n,n')203Tl"
203Tl,33.37,0.005449464447806387,"(n,n')203Tl"
203Tl,537.21,0.002077244935002822,"(n,n')203Tl"
203Tl,232.0,4.72917387856e-05,"(n,n')203Tl"
203Tl,1760.0,2.4680306999999997e-05,"(n,n')203Tl"
203Tl,386.87,2.22200477856e-05,"(n,n')203Tl"
203Tl,1839.97,1.413404e-05,"(n,n')203Tl"
203Tl,1669.24,8.267925666e-06,"(n,n')203Tl"
203Tl,1407.2,7.3688191512e-06,"(n,n')203Tl"
203Tl,564.97,6.986791950000001e-06,"(n,n')203Tl"
203Tl,1390.04,5.960134334e-06,"(n,n')203Tl"
203Tl,936.39,4.945763771700001e-06,"(n,n')203Tl"
203Tl,1715.83,4.48994358e-06,"(n,n')203Tl"
203Tl,1035.31,3.38715042e-06,"(n,n')203Tl"
203Tl,535.07,2.3314713390000004e-06,"(n,n')203Tl"
203Tl,1156.08,2.2729502144e-06,"(n,n')203Tl"
204Hg,436.5,95.61735744197405,"(n,n')204Hg"
204Hg,691.8,50.70458699201647,"(n,n')204Hg"
204Hg,1134.5,38.154678914652685,"(n,n')204Hg"
204Hg,412.5,34.203095000000005,"(n,n')204Hg"
204Hg,2376.3,9.1787885,"(n,n')204Hg"
204Hg,1062.5,1.3342641355500862,"(n,n')204Hg"
204Hg,109.6,0.7894060357549696,"(n,n')204Hg"
204Hg,1172.1,0.41029918575714225,"(n,n')204Hg"
204Hg,423.7,5.3221512111844587e-05,"(n,n')204Hg"
204Hg,1392.1,5.195877167677922e-05,"(n,n')204Hg"
204Hg,1552.5,4.747783555199492e-05,"(n,n')204Hg"
204Hg,1511.2,4.520800087249814e-05,"(n,n')204Hg"
204Hg,1404.9,4.3661473720773926e-05,"(n,n')204Hg"
204Hg,497.5,4.3609274651706125e-05,"(n,n')204Hg"
204Hg,554.7,4.2261189613443843e-05,"(n,n')204Hg"
204Hg,723.0,3.406363631817483e-05,"(n,n')204Hg"
204Hg,2088.8,3.109534356106263e-05,"(n,n')204Hg"
204Hg,1704.3,3.10172955599927e-05,"(n,n')204Hg"
204Hg,1841.4,3.009101567242528e-05,"(n,n')204Hg"
204Hg,1598.4,2.5192420239445915e-05,"(n,n')204Hg"
204Hg,898.1,2.044602222331842e-05,"(n,n')204Hg"
204Hg,1414.8,1.3395812035237297e-05,"(n,n')204Hg"
204Hg,461.3,1.3305378027961147e-05,"(n,n')204Hg"
204Hg,569.5,1.309979511644228e-05,"(n,n')204Hg"
204Hg,1959.6,4.230768157121441e-06,"(n,n')204Hg"
204Hg,1947.7,2.3793684669735862e-06,"(n,n')204Hg"
204Pb,899.17,228.20175581870203,"(n,n')204Pb"
204Pb,374.83,151.75474435019413,"(n,n')204Pb"
204Pb,791.2,38.01303824878091,"(n,n')204Pb"
204Pb,289.27,33.58686005039272,"(n,n')204Pb"
204Pb,1351.17,14.200257327859717,"(n,n')204Pb"
204Pb,918.28,11.343792605338315,"(n,n')204Pb"
204Pb,501.93,10.219878706761653,"(n,n')204Pb"
204Pb,683.59,9.531319447409551,"(n,n')204Pb"
204Pb,330.76,5.685982740898256,"(n,n')204Pb"
204Pb,1258.76,4.660175104479081,"(n,n')204Pb"
204Pb,361.03,4.377044136081195,"(n,n')204Pb"
204Pb,452.0,4.254285408078735,"(n,n')204Pb"
204Pb,766.11,3.64364783936517,"(n,n')204Pb"
204Pb,1665.28,3.423286357552465,"(n,n')204Pb"
204Pb,861.91,3.404558213494764,"(n,n')204Pb"
204Pb,1061.19,3.0873107377412152,"(n,n')204Pb"
204Pb,1761.08,2.64447230769104,"(n,n')204Pb"
204Pb,705.59,2.611691089810129,"(n,n')204Pb"
204Pb,2105.48,2.354940741530451,"(n,n')204Pb"
204Pb,754.31,1.6616798523639726,"(n,n')204Pb"
204Pb,883.93,1.5504546643049815,"(n,n')204Pb"
204Pb,377.6,1.4082190023393395,"(n,n')204Pb"
204Pb,1206.31,1.2592276211958882,"(n,n')204Pb"
204Pb,609.19,1.2008841238592687,"(n,n')204Pb"
204Pb,597.18,1.0030547535733187,"(n,n')204Pb"
204Pb,1872.11,0.9970369912176709,"(n,n')204Pb"
204Pb,1049.18,0.9199064701143731,"(n,n')204Pb"
204Pb,438.2,0.8726080953323125,"(n,n')204Pb"
204Pb,1933.29,0.7850960199692867,"(n,n')204Pb"
204Pb,365.59,0.7811535754057786,"(n,n')204Pb"
204Pb,1681.2,0.7661244498922226,"(n,n')204Pb"
204Pb,782.03,0.7194211541718964,"(n,n')204Pb"
204Pb,813.03,0.6638095802939151,"(n,n')204Pb"
204Pb,674.35,0.576884867517778,"(n,n')204Pb"
204Pb,212.69,0.5505722724598249,"(n,n')204Pb"
204Pb,409.91,0.47874033168658636,"(n,n')204Pb"
204Pb,683.33,0.3399282370117747,"(n,n')204Pb"
204Pb,1582.76,0.27956098280131364,"(n,n')204Pb"
204Pb,1729.97,0.2665538549098707,"(n,n')204Pb"
204Pb,543.45,0.1402510703366497,"(n,n')204Pb"
204Pb,1034.12,0.09532786003922215,"(n,n')204Pb"
204Pb,1274.0,0.018060766009469903,"(n,n')204Pb"
205Tl,203.68,7.625659358681846,"(n,n')205Tl"
205Tl,415.72,3.1620084480990456,"(n,n')205Tl"
205Tl,720.06,2.0626279597792725,"(n,n')205Tl"
205Tl,619.4,0.2122402426479884,"(n,n')205Tl"
205Tl,505.81,0.00268329785295,"(n,n')205Tl"
205Tl,54.38,0.0020829818,"(n,n')205Tl"
205Tl,1219.15,0.0018950553974126597,"(n,n')205Tl"
205Tl,1916.0,0.0011159301,"(n,n')205Tl"
205Tl,1668.0,0.0010928211,"(n,n')205Tl"
205Tl,2286.0,0.0010898782999999997,"(n,n')205Tl"
205Tl,1553.0,0.0010140126,"(n,n')205Tl"
205Tl,2126.0,0.0009689185999999999,"(n,n')205Tl"
205Tl,570.55,0.0009460310000000001,"(n,n')205Tl"
205Tl,2185.0,0.0009380209000000001,"(n,n')205Tl"
205Tl,937.05,0.0008837777261746841,"(n,n')205Tl"
205Tl,1574.03,0.0008505199000000001,"(n,n')205Tl"
205Tl,1644.0,0.0008477763,"(n,n')205Tl"
205Tl,1848.0,0.0008397583999999999,"(n,n')205Tl"
205Tl,646.95,0.0008390447999999999,"(n,n')205Tl"
205Tl,1946.0,0.000835897,"(n,n')205Tl"
205Tl,2036.0,0.0008323302,"(n,n')205Tl"
205Tl,2112.0,0.0008293138,"(n,n')205Tl"
205Tl,1136.59,0.000754267233470962,"(n,n')205Tl"
205Tl,1383.03,0.0007505449983,"(n,n')205Tl"
205Tl,2098.22,0.00062770633092,"(n,n')205Tl"
205Tl,1694.0,0.0006179666000000001,"(n,n')205Tl"
205Tl,1765.0,0.0006159917000000001,"(n,n')205Tl"
205Tl,491.89,0.0005599096224999999,"(n,n')205Tl"
205Tl,810.15,0.0005168188470500001,"(n,n')205Tl"
205Tl,1163.23,0.00045510622983,"(n,n')205Tl"
205Tl,976.3,0.00044289565627663125,"(n,n')205Tl"
205Tl,963.69,0.0003665334701700001,"(n,n')205Tl"
205Tl,1829.0,0.00032993359999999996,"(n,n')205Tl"
205Tl,2005.62,0.00032430680000000006,"(n,n')205Tl"
205Tl,521.33,0.000303854312378485,"(n,n')205Tl"
205Tl,1433.9,0.00029958494467999995,"(n,n')205Tl"
205Tl,1234.74,0.00029937894873000004,"(n,n')205Tl"
205Tl,560.58,0.0002990285003388375,"(n,n')205Tl"
205Tl,1140.73,0.000298208119776831,"(n,n')205Tl"
205Tl,1001.35,0.00028968895850999996,"(n,n')205Tl"
205Tl,1959.55,0.0002889653174,"(n,n')205Tl"
205Tl,570.31,0.0002852369775,"(n,n')205Tl"
205Tl,630.87,0.00027261356,"(n,n')205Tl"
205Tl,256.24,0.000233932364622495,"(n,n')205Tl"
205Tl,1015.47,0.00020962629673733997,"(n,n')205Tl"
205Tl,1478.82,0.00020215396908,"(n,n')205Tl"
205Tl,1966.39,0.00020206713851999997,"(n,n')205Tl"
205Tl,1350.93,0.00019208560375000001,"(n,n')205Tl"
205Tl,1543.83,0.000188692296,"(n,n')205Tl"
205Tl,720.87,0.000186429088156875,"(n,n')205Tl"
205Tl,2220.5,0.00017099067194999994,"(n,n')205Tl"
205Tl,1696.84,0.000165701315,"(n,n')205Tl"
205Tl,1601.1,0.00014246206953999994,"(n,n')205Tl"
205Tl,2163.23,0.0001271253866,"(n,n')205Tl"
205Tl,374.63,0.00012480278625,"(n,n')205Tl"
205Tl,1469.62,0.00012100535118979996,"(n,n')205Tl"
205Tl,1175.51,0.000112263851,"(n,n')205Tl"
205Tl,1885.34,0.00010737548332819998,"(n,n')205Tl"
205Tl,2089.02,9.772376548199998e-05,"(n,n')205Tl"
205Tl,1078.69,8.31160017e-05,"(n,n')205Tl"
205Tl,747.24,7.735741313999999e-05,"(n,n')205Tl"
205Tl,1340.27,5.3592148542163004e-05,"(n,n')205Tl"
205Tl,1762.71,4.850004833999999e-05,"(n,n')205Tl"
205Tl,2112.56,4.4724833999999995e-05,"(n,n')205Tl"
205Tl,1230.22,3.604685531999999e-05,"(n,n')205Tl"
205Tl,1554.61,3.233555e-05,"(n,n')205Tl"
205Tl,1438.42,1.975435127e-05,"(n,n')205Tl"
205Tl,1179.98,1.4862260371179374e-05,"(n,n')205Tl"
206Pb,803.1,335.91487701851776,"(n,n')206Pb"
206Pb,537.44,104.38971481136144,"(n,n')206Pb"
206Pb,516.17,93.84946324357037,"(n,n')206Pb"
206Pb,880.94,84.74893671752642,"(n,n')206Pb"
206Pb,1844.74,65.18411894309952,"(n,n')206Pb"
206Pb,343.5,50.44713500884329,"(n,n')206Pb"
206Pb,183.98,33.646088426858164,"(n,n')206Pb"
206Pb,856.16,21.813133671882433,"(n,n')206Pb"
206Pb,458.09,21.73832155952101,"(n,n')206Pb"
206Pb,1393.6,16.948328153011094,"(n,n')206Pb"
206Pb,657.17,12.806872788739069,"(n,n')206Pb"
206Pb,1432.6,9.748905106191932,"(n,n')206Pb"
206Pb,663.7,9.468305518001515,"(n,n')206Pb"
206Pb,398.03,8.36822615783428,"(n,n')206Pb"
206Pb,1098.18,7.247017936894437,"(n,n')206Pb"
206Pb,1344.8,6.297286735626649,"(n,n')206Pb"
206Pb,981.1,5.54228811589713,"(n,n')206Pb"
206Pb,1620.0,5.438925773155539,"(n,n')206Pb"
206Pb,1588.26,4.557968493087459,"(n,n')206Pb"
206Pb,313.67,4.222483114738142,"(n,n')206Pb"
206Pb,963.8,4.194121061560595,"(n,n')206Pb"
206Pb,44.14,4.050984154287599,"(n,n')206Pb"
206Pb,157.42,3.6251644012423254,"(n,n')206Pb"
206Pb,480.4,3.167594620373347,"(n,n')206Pb"
206Pb,1275.96,3.1145030904800994,"(n,n')206Pb"
206Pb,962.29,3.1145030904800994,"(n,n')206Pb"
206Pb,664.38,3.0481903801418144,"(n,n')206Pb"
206Pb,1466.8,2.6835589271961373,"(n,n')206Pb"
206Pb,1703.5,2.496547038036968,"(n,n')206Pb"
206Pb,2984.0,2.1769642065140506,"(n,n')206Pb"
206Pb,2180.9,2.1769642065140506,"(n,n')206Pb"
206Pb,317.4,2.116395968364359,"(n,n')206Pb"
206Pb,202.5,2.045047911917774,"(n,n')206Pb"
206Pb,1180.55,1.9042548693223726,"(n,n')206Pb"
206Pb,1194.61,1.6815464238547326,"(n,n')206Pb"
206Pb,739.43,1.2628929216908642,"(n,n')206Pb"
206Pb,1588.29,0.9456625172836441,"(n,n')206Pb"
206Pb,362.9,0.9423197726037185,"(n,n')206Pb"
206Pb,555.45,0.298777215501064,"(n,n')206Pb"
206Pb,784.51,0.2886921765889535,"(n,n')206Pb"
206Pb,1784.2,0.2844265125113945,"(n,n')206Pb"
206Pb,582.01,0.26928451616534316,"(n,n')206Pb"
206Pb,2315.0,0.20684352247900625,"(n,n')206Pb"
206Pb,1142.32,0.1427436266494298,"(n,n')206Pb"
206Pb,442.17,0.05229104289666024,"(n,n')206Pb"
206Pb,434.97,0.038797815165883376,"(n,n')206Pb"
206Pb,2023.26,0.01649555597801859,"(n,n')206Pb"
207Pb,569.7,264.6544572376962,"(n,n')207Pb"
207Pb,1063.67,121.7341333144959,"(n,n')207Pb"
207Pb,2092.7,67.92018316721057,"(n,n')207Pb"
207Pb,897.8,53.298911377593654,"(n,n')207Pb"
207Pb,1725.7,44.07281922809143,"(n,n')207Pb"
207Pb,1770.25,22.593632264918075,"(n,n')207Pb"
207Pb,1590.63,18.559296197521014,"(n,n')207Pb"
207Pb,3450.0,18.121768192689824,"(n,n')207Pb"
207Pb,1568.63,16.66324838614511,"(n,n')207Pb"
207Pb,1546.63,9.071580895110777,"(n,n')207Pb"
207Pb,1093.63,7.77697413481335,"(n,n')207Pb"
207Pb,751.6,6.86895519851584,"(n,n')207Pb"
207Pb,2844.3,6.86895519851584,"(n,n')207Pb"
207Pb,1750.63,5.584440482984614,"(n,n')207Pb"
207Pb,1068.63,4.717080725963689,"(n,n')207Pb"
207Pb,362.05,4.717080725963689,"(n,n')207Pb"
207Pb,1876.63,2.9907964907940547,"(n,n')207Pb"
207Pb,376.0,2.0976196801406948,"(n,n')207Pb"
207Pb,216.0,2.0976196801406948,"(n,n')207Pb"
207Pb,1949.63,1.411864730954629,"(n,n')207Pb"
207Pb,1243.05,1.411864730954629,"(n,n')207Pb"
207Pb,387.05,1.2715393926077805,"(n,n')207Pb"
207Pb,1088.05,1.2591260828627449,"(n,n')207Pb"
207Pb,1794.63,1.2591260828627449,"(n,n')207Pb"
207Pb,1843.63,1.2512040930291293,"(n,n')207Pb"
207Pb,1137.05,1.2512040930291293,"(n,n')207Pb"
207Pb,328.1,0.507555594167568,"(n,n')207Pb"
207Pb,1442.15,0.4274550294918512,"(n,n')207Pb"
207Pb,3305.0,0.32927908411025875,"(n,n')207Pb"
208Pb,2614.55,110.0755957490141,"(n,n')208Pb"
208Pb,233.33,50.267495921848855,"(n,n')208Pb"
208Pb,583.19,44.758721033167326,"(n,n')208Pb"
208Pb,277.37,33.0321540034931,"(n,n')208Pb"
208Pb,1638.95,19.08612614077353,"(n,n')208Pb"
208Pb,4085.4,18.833972003516557,"(n,n')208Pb"
208Pb,1093.89,14.377918302631494,"(n,n')208Pb"
208Pb,1125.46,13.834884950980516,"(n,n')208Pb"
208Pb,1224.26,11.735830291013349,"(n,n')208Pb"
208Pb,117.2,10.353951301746509,"(n,n')208Pb"
208Pb,211.36,10.345906254440946,"(n,n')208Pb"
208Pb,444.7,10.251461058548616,"(n,n')208Pb"
208Pb,860.56,8.354505135275213,"(n,n')208Pb"
208Pb,283.56,7.814166130533163,"(n,n')208Pb"
208Pb,1223.09,7.366687154962772,"(n,n')208Pb"
208Pb,1500.46,7.366687154962772,"(n,n')208Pb"
208Pb,722.06,6.709021160812386,"(n,n')208Pb"
208Pb,1615.45,3.6778653956870624,"(n,n')208Pb"
208Pb,748.7,3.320827411259411,"(n,n')208Pb"
208Pb,152.0,2.5548249464246404,"(n,n')208Pb"
208Pb,839.26,2.487508296185433,"(n,n')208Pb"
208Pb,1282.76,2.26262317373766,"(n,n')208Pb"
208Pb,20.6,1.9253956295863728,"(n,n')208Pb"
208Pb,70.0,1.5085762387438792,"(n,n')208Pb"
208Pb,4626.0,1.4524393011651604,"(n,n')208Pb"
208Pb,4229.5,1.406738208838633,"(n,n')208Pb"
208Pb,85.0,1.0523497388793406,"(n,n')208Pb"
208Pb,481.5,1.0523497388793406,"(n,n')208Pb"
208Pb,252.52,1.0343170682204996,"(n,n')208Pb"
208Pb,1007.66,0.892839390716052,"(n,n')208Pb"
208Pb,1185.16,0.8580358941964021,"(n,n')208Pb"
208Pb,1160.72,0.8070219835560524,"(n,n')208Pb"
208Pb,22.0,0.8058469401055403,"(n,n')208Pb"
208Pb,41.0,0.7846257493415754,"(n,n')208Pb"
208Pb,694.56,0.7739575413443374,"(n,n')208Pb"
208Pb,1544.45,0.70439895206758,"(n,n')208Pb"
208Pb,1435.95,0.7009035648647689,"(n,n')208Pb"
208Pb,754.89,0.6838311464427179,"(n,n')208Pb"
208Pb,1526.45,0.5995772239848,"(n,n')208Pb"
208Pb,510.7,0.5878831998736153,"(n,n')208Pb"
208Pb,1703.45,0.5070460550895759,"(n,n')208Pb"
208Pb,821.06,0.5022240557916859,"(n,n')208Pb"
208Pb,883.35,0.45830777299605147,"(n,n')208Pb"
208Pb,1614.95,0.3903952100315088,"(n,n')208Pb"
208Pb,797.96,0.2824997356213899,"(n,n')208Pb"
208Pb,1381.15,0.2824997356213899,"(n,n')208Pb"
208Pb,1743.91,0.2815484188005764,"(n,n')208Pb"
208Pb,491.6,0.26631233736358306,"(n,n')208Pb"
208Pb,125.2,0.23996199518937764,"(n,n')208Pb"
208Pb,1647.85,0.23280639369941586,"(n,n')208Pb"
208Pb,847.26,0.2060221706427912,"(n,n')208Pb"
208Pb,1032.26,0.17081620456164762,"(n,n')208Pb"
208Pb,787.29,0.16993397054660161,"(n,n')208Pb"
208Pb,927.89,0.1523500420531286,"(n,n')208Pb"
208Pb,553.96,0.13446566901529033,"(n,n')208Pb"
208Pb,927.57,0.13307099116538354,"(n,n')208Pb"
208Pb,982.67,0.08349871468616395,"(n,n')208Pb"
208Pb,650.2,0.05749997416865116,"(n,n')208Pb"
208Pb,328.56,0.05244759088543153,"(n,n')208Pb"
208Pb,485.85,0.04298380831997026,"(n,n')208Pb"
208Pb,442.04,0.03967973215160601,"(n,n')208Pb"
208Pb,1788.45,0.038364719528058894,"(n,n')208Pb"
208Pb,705.3,0.0360798010743164,"(n,n')208Pb"
208Pb,1205.26,0.0335939379323509,"(n,n')208Pb"
208Pb,4577.0,0.03157752605080942,"(n,n')208Pb"
208Pb,763.22,0.0153913429540185,"(n,n')208Pb"
208Pb,587.73,0.011734744100093947,"(n,n')208Pb"
208Pb,573.0,0.011321377896610092,"(n,n')208Pb"
208Pb,209.5,0.007823242585996234,"(n,n')208Pb"
208Pb,1848.45,0.007823242585996234,"(n,n')208Pb"
208Pb,357.0,0.005071871921107767,"(n,n')208Pb"
208Pb,233.5,0.005071871921107767,"(n,n')208Pb"
208Pb,468.2,0.001977858530244822,"(n,n')208Pb"
208Pb,212.0,0.0019633200078267537,"(n,n')208Pb"
208Pb,521.56,0.001593361638951842,"(n,n')208Pb"
208Pb,120.8,0.0011988284386183056,"(n,n')208Pb"
208Pb,412.5,0.0011353627479276601,"(n,n')208Pb"
208Pb,456.56,0.001042508908550956,"(n,n')208Pb"
208Pb,267.5,0.0009773241777871174,"(n,n')208Pb"
208Pb,220.0,0.0003299761991663177,"(n,n')208Pb"
208Pb,336.56,0.000299555203456279,"(n,n')208Pb"
208Pb,569.89,0.00020494480783612428,"(n,n')208Pb"
208Pb,340.0,3.6870186089254254e-05,"(n,n')208Pb"
208Pb,134.0,3.501553503543415e-05,"(n,n')208Pb"
225Ac,29.94,353.53299605982716,"(n,n')225Ac"
225Ac,47.18,217.08965420986124,"(n,n')225Ac"
225Ac,49.74,99.07404058634445,"(n,n')225Ac"
225Ac,71.85,56.740731658835905,"(n,n')225Ac"
225Ac,67.83,22.692124121848746,"(n,n')225Ac"
225Ac,64.7,21.969578027772357,"(n,n')225Ac"
225Ac,75.12,18.84051681023705,"(n,n')225Ac"
225Ac,158.38,14.197954726299878,"(n,n')225Ac"
225Ac,40.09,10.399132146816036,"(n,n')225Ac"
