Isotope,Energy (keV),XS (mb),Info
237Pu,324.05,96.70431239939998,"(n,g)237Pu"
237Pu,132.52,80.09679566739999,"(n,g)237Pu"
237Pu,377.95,80.0181853334,"(n,g)237Pu"
237Pu,882.59,75.40641812339999,"(n,g)237Pu"
237Pu,380.31,70.86834077939999,"(n,g)237Pu"
237Pu,357.64,58.27580878139999,"(n,g)237Pu"
237Pu,259.9,36.2376183794,"(n,g)237Pu"
237Pu,321.69,32.437833827999995,"(n,g)237Pu"
237Pu,301.38,12.713786387999997,"(n,g)237Pu"
237Pu,336.32,7.976700715739998,"(n,g)237Pu"
237Pu,306.62,0.0467341481634,"(n,g)237Pu"
238Np,31.13,127584.55520062044,"(n,g)238Np"
238Np,71.21,75455.9189586089,"(n,g)238Np"
238Np,74.66,62809.19456256667,"(n,g)238Np"
238Np,220.2,38059.982984878945,"(n,g)238Np"
238Np,258.3,30167.573256314234,"(n,g)238Np"
238Np,117.84,27859.9007540927,"(n,g)238Np"
238Np,260.8,27575.65564924734,"(n,g)238Np"
238Np,325.0,24330.847408866688,"(n,g)238Np"
238Np,235.87,23883.30446140747,"(n,g)238Np"
238Np,51.29,21214.50485925868,"(n,g)238Np"
238Np,284.37,19614.17096478587,"(n,g)238Np"
238Np,141.89,17341.13173984413,"(n,g)238Np"
238Np,50.7,17222.995399767187,"(n,g)238Np"
238Np,86.71,12534.77014446573,"(n,g)238Np"
238Np,275.79,10270.510503820407,"(n,g)238Np"
238Np,287.79,9790.54615225221,"(n,g)238Np"
238Np,170.15,7291.371999189465,"(n,g)238Np"
238Np,43.53,5464.393863694476,"(n,g)238Np"
238Np,57.5,4614.520402603073,"(n,g)238Np"
238Np,43.18,3203.6751603620737,"(n,g)238Np"
238Np,298.1,3153.10766517414,"(n,g)238Np"
238Np,186.14,1930.2422963277143,"(n,g)238Np"
238Np,194.9,1797.435319397447,"(n,g)238Np"
238Np,55.18,1508.7785947081095,"(n,g)238Np"
238Np,98.36,1369.9835532397606,"(n,g)238Np"
238Np,231.0,1050.0016598287275,"(n,g)238Np"
238Np,50.52,433.5295667783561,"(n,g)238Np"
23Na,472.2,469.2230416331895,"(n,g)23Na"
23Na,91.0,229.12560079750043,"(n,g)23Na"
23Na,6395.3,101.55024035345829,"(n,g)23Na"
23Na,869.2,100.01904034812871,"(n,g)23Na"
23Na,2517.8,75.01296026109195,"(n,g)23Na"
23Na,874.4,69.9124802433391,"(n,g)23Na"
23Na,3981.3,66.08448023001532,"(n,g)23Na"
23Na,3587.3,59.19408020603237,"(n,g)23Na"
23Na,2752.1,53.581440186496884,"(n,g)23Na"
23Na,2025.1,33.68006411722764,"(n,g)23Na"
23Na,2208.4,27.862560096979102,"(n,g)23Na"
23Na,1636.3,25.770624089697847,"(n,g)23Na"
23Na,2414.5,25.005024087033096,"(n,g)23Na"
23Na,5617.3,23.218800080815953,"(n,g)23Na"
23Na,2030.3,22.555632078507667,"(n,g)23Na"
23Na,3878.0,21.075648073356433,"(n,g)23Na"
23Na,1344.6,20.97374407300171,"(n,g)23Na"
23Na,3096.7,19.340640067317487,"(n,g)23Na"
23Na,2860.4,18.243456063498627,"(n,g)23Na"
23Na,2505.5,17.93721606243271,"(n,g)23Na"
23Na,781.4,17.350608060390954,"(n,g)23Na"
23Na,2808.5,16.993152059146777,"(n,g)23Na"
23Na,3099.9,14.850000051687257,"(n,g)23Na"
23Na,3025.9,14.492544050443081,"(n,g)23Na"
23Na,2865.6,14.288736049733693,"(n,g)23Na"
23Na,3369.9,13.854720048223083,"(n,g)23Na"
23Na,2981.9,13.829376048134867,"(n,g)23Na"
23Na,499.4,12.247488042628909,"(n,g)23Na"
23Na,835.3,10.614384036944685,"(n,g)23Na"
23Na,1950.2,10.053120034991137,"(n,g)23Na"
23Na,563.2,8.675040030194562,"(n,g)23Na"
23Na,2361.1,8.624352030018136,"(n,g)23Na"
23Na,4187.3,7.322832025488028,"(n,g)23Na"
23Na,3643.7,6.76156802353448,"(n,g)23Na"
23Na,3504.8,6.659664023179794,"(n,g)23Na"
23Na,2397.3,6.633792023089741,"(n,g)23Na"
23Na,1899.6,6.353424022113882,"(n,g)23Na"
23Na,1914.5,6.123744021314456,"(n,g)23Na"
23Na,2071.7,6.09840002122624,"(n,g)23Na"
23Na,2904.7,6.09840002122624,"(n,g)23Na"
23Na,1322.3,6.0471840210479755,"(n,g)23Na"
23Na,1373.8,5.664384019715595,"(n,g)23Na"
23Na,1633.1,5.5112640191826445,"(n,g)23Na"
23Na,3214.1,5.306928018471424,"(n,g)23Na"
23Na,2595.4,5.256134418294629,"(n,g)23Na"
23Na,2763.0,5.256134418294629,"(n,g)23Na"
23Na,1282.8,5.1030672177618595,"(n,g)23Na"
23Na,778.2,5.00100481740662,"(n,g)23Na"
23Na,1927.9,5.00100481740662,"(n,g)23Na"
23Na,3116.8,4.822382416784905,"(n,g)23Na"
23Na,1149.8,4.694817616340901,"(n,g)23Na"
23Na,711.8,4.592755215985655,"(n,g)23Na"
23Na,3545.9,4.541697615807943,"(n,g)23Na"
23Na,3413.9,4.388630415275173,"(n,g)23Na"
23Na,886.6,4.05694081412069,"(n,g)23Na"
23Na,3277.4,3.7762560131437297,"(n,g)23Na"
23Na,2027.1,3.7252512129662,"(n,g)23Na"
23Na,3209.4,3.6996960128772547,"(n,g)23Na"
23Na,1899.0,3.5721312124332503,"(n,g)23Na"
23Na,2940.8,3.393508811811529,"(n,g)23Na"
23Na,1885.4,3.265944011367525,"(n,g)23Na"
23Na,2019.8,3.0873216107458097,"(n,g)23Na"
23Na,4055.4,3.061819210657045,"(n,g)23Na"
23Na,1620.3,3.061819210657045,"(n,g)23Na"
23Na,501.4,2.959756810301805,"(n,g)23Na"
23Na,2715.9,2.832192009857801,"(n,g)23Na"
23Na,1337.7,2.8066896097690353,"(n,g)23Na"
23Na,2630.5,2.8015680097512092,"(n,g)23Na"
23Na,3093.5,2.730129609502554,"(n,g)23Na"
23Na,1562.5,2.6025648090585496,"(n,g)23Na"
23Na,5612.1,2.526004808792075,"(n,g)23Na"
23Na,5112.8,2.5158144087566088,"(n,g)23Na"
23Na,5614.1,2.50050240870331,"(n,g)23Na"
23Na,3969.0,2.4750000086145447,"(n,g)23Na"
23Na,2220.3,2.3423136081527143,"(n,g)23Na"
23Na,3409.3,2.3065680080282966,"(n,g)23Na"
23Na,1842.0,2.2963776079928304,"(n,g)23Na"
23Na,1504.9,2.2963776079928304,"(n,g)23Na"
23Na,1005.8,2.2708752079040657,"(n,g)23Na"
23Na,4445.5,2.235129607779648,"(n,g)23Na"
23Na,6486.3,2.1841248076021182,"(n,g)23Na"
23Na,5073.4,2.1075648073356428,"(n,g)23Na"
23Na,2591.5,2.0922528072823443,"(n,g)23Na"
23Na,3703.2,2.0565072071579262,"(n,g)23Na"
23Na,2066.5,1.9901904069271046,"(n,g)23Na"
23Na,793.9,1.9901904069271046,"(n,g)23Na"
23Na,2403.5,1.9646880068383399,"(n,g)23Na"
23Na,4089.5,1.9493760067850476,"(n,g)23Na"
23Na,4496.1,1.9289424067139218,"(n,g)23Na"
23Na,3997.3,1.8575040064652732,"(n,g)23Na"
23Na,1480.4,1.7860656062166251,"(n,g)23Na"
23Na,4730.7,1.6227552056482029,"(n,g)23Na"
23Na,1559.2,1.56150720543502,"(n,g)23Na"
23Na,4890.8,1.4951904052041982,"(n,g)23Na"
23Na,1041.0,1.4798784051508989,"(n,g)23Na"
23Na,1092.3,1.4798784051508989,"(n,g)23Na"
23Na,3723.8,1.474756805133073,"(n,g)23Na"
23Na,1229.3,1.4288736049733695,"(n,g)23Na"
23Na,2849.9,1.408440004902251,"(n,g)23Na"
23Na,4467.0,1.408440004902251,"(n,g)23Na"
240Am,41.18,197012.05026412,"(n,g)240Am"
240Am,52.52,62375.497106104,"(n,g)240Am"
240Am,116.32,32873.392882932,"(n,g)240Am"
240Am,205.88,26741.647826292,"(n,g)240Am"
240Am,194.02,25931.108547092,"(n,g)240Am"
240Am,197.82,25507.501612011998,"(n,g)240Am"
240Am,179.5,19314.580872132,"(n,g)240Am"
240Am,139.98,13548.7557763208,"(n,g)240Am"
240Am,162.3,10004.6481228316,"(n,g)240Am"
240Am,471.81,8670.3864390276,"(n,g)240Am"
240Am,39.32,5301.715851958401,"(n,g)240Am"
240Am,463.28,5146.7734098984,"(n,g)240Am"
240Am,301.5,5092.177579742401,"(n,g)240Am"
240Am,164.71,4277.537834721199,"(n,g)240Am"
240Am,504.45,2470.3742509291997,"(n,g)240Am"
240Am,162.32,1739.9489206372,"(n,g)240Am"
240Am,107.9,1709.1299366372,"(n,g)240Am"
240Am,147.42,1709.1299366372,"(n,g)240Am"
240Am,32.64,849.24992633796,"(n,g)240Am"
240Am,133.3,814.92975166064,"(n,g)240Am"
240Am,430.64,494.18733947744,"(n,g)240Am"
240Am,410.75,360.30181414052,"(n,g)240Am"
240Am,298.57,329.44430641051997,"(n,g)240Am"
240Am,184.5,270.88823681051997,"(n,g)240Am"
240Am,149.8,67.587911870024,"(n,g)240Am"
240Am,211.08,67.587911870024,"(n,g)240Am"
240Am,265.93,48.552705087852,"(n,g)240Am"
240Am,205.87,25.734021144412,"(n,g)240Am"
240Am,98.36,12.4619705340368,"(n,g)240Am"
240Am,76.82,8.4853646685836,"(n,g)240Am"
240Am,107.49,3.3439691713932,"(n,g)240Am"
240Cm,5.5,30384.393731999993,"(n,g)240Cm"
240Cm,57.1,10062.679944404998,"(n,g)240Cm"
240Cm,51.6,10062.679944404998,"(n,g)240Cm"
240Cm,75.5,4537.720149599999,"(n,g)240Cm"
240Cm,23.9,4537.720149599999,"(n,g)240Cm"
240Cm,105.9,925.9590749804997,"(n,g)240Cm"
240Cm,82.0,925.9590749804997,"(n,g)240Cm"
241Cm,42.13,158517.16480600002,"(n,g)241Cm"
241Cm,94.87,38641.00112158,"(n,g)241Cm"
241Cm,151.0,2027.630348458,"(n,g)241Cm"
242Cm,42.0,6698.686177340676,"(n,g)242Cm"
242Cm,87.4,6642.919986719709,"(n,g)242Cm"
242Cm,6.6,3741.627802452108,"(n,g)242Cm"
242Cm,52.0,1596.2968144488705,"(n,g)242Cm"
242Cm,122.0,1327.4884415699405,"(n,g)242Cm"
242Cm,164.0,1327.4884415699405,"(n,g)242Cm"
242Cm,111.0,1115.0836399899367,"(n,g)242Cm"
242Cm,59.0,1115.0836399899367,"(n,g)242Cm"
242Cm,88.0,723.6903354171976,"(n,g)242Cm"
242Cm,130.0,723.6903354171976,"(n,g)242Cm"
242Cm,186.0,450.2410922106259,"(n,g)242Cm"
242Cm,228.0,450.2410922106259,"(n,g)242Cm"
242Cm,57.0,326.7148693416842,"(n,g)242Cm"
242Cm,32.0,40.44004891036949,"(n,g)242Cm"
242Cm,125.0,40.44004891036949,"(n,g)242Cm"
242Pu,287.4,15629.567886408358,"(n,g)242Pu"
242Pu,104.6,4858.981143856048,"(n,g)242Pu"
242Pu,96.2,4256.570141842784,"(n,g)242Pu"
242Pu,159.4,2263.3054106916256,"(n,g)242Pu"
242Pu,58.1,1790.6739230715457,"(n,g)242Pu"
242Pu,261.8,1333.2711675346065,"(n,g)242Pu"
242Pu,416.5,1154.7121206876134,"(n,g)242Pu"
242Pu,242.0,1151.0455438579368,"(n,g)242Pu"
242Pu,275.1,823.1570978060288,"(n,g)242Pu"
242Pu,450.1,616.1459555537883,"(n,g)242Pu"
242Pu,333.2,526.7236627670125,"(n,g)242Pu"
242Pu,522.1,520.4115263723244,"(n,g)242Pu"
242Pu,343.9,503.537701853214,"(n,g)242Pu"
242Pu,344.0,448.73049014519006,"(n,g)242Pu"
242Pu,407.1,362.24254040824087,"(n,g)242Pu"
242Pu,285.2,345.2021516319711,"(n,g)242Pu"
242Pu,229.3,281.3085352200791,"(n,g)242Pu"
242Pu,734.1,205.44619534520237,"(n,g)242Pu"
242Pu,741.8,199.11134564271984,"(n,g)242Pu"
242Pu,329.9,154.35315025461483,"(n,g)242Pu"
242Pu,425.9,150.9137065028828,"(n,g)242Pu"
242Pu,402.6,127.56118133192501,"(n,g)242Pu"
242Pu,506.4,79.78890836777384,"(n,g)242Pu"
242Pu,124.6,73.96121438075899,"(n,g)242Pu"
242Pu,567.9,61.65082868924143,"(n,g)242Pu"
242Pu,233.6,57.55215821842745,"(n,g)242Pu"
242Pu,329.4,14.357622649918786,"(n,g)242Pu"
242Pu,342.1,12.083155270825312,"(n,g)242Pu"
242Pu,278.0,5.994960193543663,"(n,g)242Pu"
242Pu,149.0,4.094440387633782,"(n,g)242Pu"
242Pu,344.5,2.2958276226950307,"(n,g)242Pu"
242Pu,329.5,0.861401981787552,"(n,g)242Pu"
242Pu,174.4,0.17200896151350578,"(n,g)242Pu"
242Pu,296.3,0.039507516761817074,"(n,g)242Pu"
242Pu,196.9,0.005979882883512484,"(n,g)242Pu"
242Pu,220.0,8.671010751890069e-05,"(n,g)242Pu"
242Pu,242.8,1.7168989361829796e-06,"(n,g)242Pu"
243Cm,42.96,121028.0324359882,"(n,g)243Cm"
243Cm,99.38,63420.39868202163,"(n,g)243Cm"
243Cm,153.86,12537.002514212983,"(n,g)243Cm"
243Cm,927.04,6080.296137772201,"(n,g)243Cm"
243Cm,827.65,6080.296137772201,"(n,g)243Cm"
243Cm,977.8,5133.3364382943355,"(n,g)243Cm"
243Cm,68.0,4907.840531650435,"(n,g)243Cm"
243Cm,1062.94,3462.0434130519893,"(n,g)243Cm"
243Cm,1084.18,2844.315760070555,"(n,g)243Cm"
243Cm,1041.22,1507.448158710816,"(n,g)243Cm"
243Cm,743.98,1042.3410652159976,"(n,g)243Cm"
243Cm,205.58,530.3654871523778,"(n,g)243Cm"
243Cm,1105.91,519.1467130704531,"(n,g)243Cm"
243Cm,897.84,437.77273476103863,"(n,g)243Cm"
243Cm,984.91,419.48352559869244,"(n,g)243Cm"
243Cm,941.95,419.48352559869244,"(n,g)243Cm"
243Cm,538.4,10.423410652159975,"(n,g)243Cm"
244Cm,252.8,10666.838960754265,"(n,g)244Cm"
244Cm,103.1,7302.41517437573,"(n,g)244Cm"
244Cm,5.5,5224.643951935869,"(n,g)244Cm"
244Cm,57.3,2628.0788615703405,"(n,g)244Cm"
244Cm,54.81,1357.8745351461023,"(n,g)244Cm"
244Cm,12.3,633.2342406228056,"(n,g)244Cm"
244Cm,139.3,580.5014795682727,"(n,g)244Cm"
244Cm,305.2,580.5014795682727,"(n,g)244Cm"
244Cm,240.91,555.789253922551,"(n,g)244Cm"
244Cm,295.72,361.3293509018309,"(n,g)244Cm"
244Cm,229.04,219.91098451353184,"(n,g)244Cm"
244Cm,121.6,206.65993148552758,"(n,g)244Cm"
244Cm,388.18,162.37099488786401,"(n,g)244Cm"
244Cm,66.79,132.23823093800374,"(n,g)244Cm"
244Cm,42.92,97.27109331126002,"(n,g)244Cm"
244Cm,101.0,93.27227992069527,"(n,g)244Cm"
244Cm,65.96,64.28232492284366,"(n,g)244Cm"
244Cm,197.99,57.60259302580013,"(n,g)244Cm"
244Cm,54.92,43.992715631183884,"(n,g)244Cm"
244Cm,545.0,38.888502637470005,"(n,g)244Cm"
244Cm,128.4,38.888502637470005,"(n,g)244Cm"
244Cm,333.37,34.258904852076235,"(n,g)244Cm"
244Cm,321.24,17.024901354678956,"(n,g)244Cm"
244Cm,23.0,10.422448180562984,"(n,g)244Cm"
244Cm,75.8,10.268569362351604,"(n,g)244Cm"
244Cm,54.66,9.534972879500435,"(n,g)244Cm"
244Cm,81.4,2.003385149843633,"(n,g)244Cm"
244Cm,266.58,1.7049756092129855,"(n,g)244Cm"
244Cm,66.16,1.021572123459764,"(n,g)244Cm"
244Cm,120.82,1.021572123459764,"(n,g)244Cm"
244Cm,92.46,0.8020963089227616,"(n,g)244Cm"
244Cm,79.0,0.13120756520411825,"(n,g)244Cm"
244Cm,37.54,0.03637020028011541,"(n,g)244Cm"
245Bk,48.0,556161.07644,"(n,g)245Bk"
245Bk,64.0,141564.06576,"(n,g)245Bk"
245Cm,42.85,334114.06284592324,"(n,g)245Cm"
245Cm,99.16,204624.07270296902,"(n,g)245Cm"
245Cm,152.89,63216.59785718639,"(n,g)245Cm"
245Cm,781.3,23866.759664028254,"(n,g)245Cm"
245Cm,798.83,12149.272173343748,"(n,g)245Cm"
245Cm,833.6,10978.660925522638,"(n,g)245Cm"
245Cm,1062.01,10850.45186154117,"(n,g)245Cm"
245Cm,686.1,9132.205863740486,"(n,g)245Cm"
245Cm,838.99,9132.205863740486,"(n,g)245Cm"
245Cm,734.44,7137.124551281664,"(n,g)245Cm"
245Cm,1257.6,6516.282930375944,"(n,g)245Cm"
245Cm,1122.64,6050.006399622874,"(n,g)245Cm"
245Cm,1085.17,5980.215331794029,"(n,g)245Cm"
245Cm,925.08,5910.3660400487515,"(n,g)245Cm"
245Cm,78.0,5563.07978650888,"(n,g)245Cm"
245Cm,135.69,5563.07978650888,"(n,g)245Cm"
245Cm,756.2,4931.175621481234,"(n,g)245Cm"
245Cm,204.9,4581.639983969904,"(n,g)245Cm"
245Cm,96.55,3987.4649167896673,"(n,g)245Cm"
245Cm,1336.38,3905.8155779810036,"(n,g)245Cm"
245Cm,1198.19,3858.576573783169,"(n,g)245Cm"
245Cm,116.14,3785.524966634176,"(n,g)245Cm"
245Cm,1178.15,3785.524966634176,"(n,g)245Cm"
245Cm,986.01,3749.445546418986,"(n,g)245Cm"
245Cm,1274.72,3490.3685262723584,"(n,g)245Cm"
245Cm,1081.43,3188.80745510311,"(n,g)245Cm"
245Cm,1167.68,3172.3883106695166,"(n,g)245Cm"
245Cm,1078.85,3022.3452780263538,"(n,g)245Cm"
245Cm,1177.13,2423.492889559478,"(n,g)245Cm"
245Cm,1124.28,2423.415257670903,"(n,g)245Cm"
245Cm,1023.48,2419.6501110750196,"(n,g)245Cm"
245Cm,1158.44,2085.6777264257457,"(n,g)245Cm"
245Cm,1237.22,1523.4516748290707,"(n,g)245Cm"
245Cm,1210.53,1427.2715872763972,"(n,g)245Cm"
245Cm,833.9,1382.8081171748374,"(n,g)245Cm"
245Cm,1036.0,1381.0264653320432,"(n,g)245Cm"
245Cm,1297.35,1311.6973072402177,"(n,g)245Cm"
245Cm,127.79,1183.1156101935899,"(n,g)245Cm"
245Cm,261.77,866.2649385695127,"(n,g)245Cm"
245Cm,238.61,814.4184817847574,"(n,g)245Cm"
245Cm,287.78,719.0224763066905,"(n,g)245Cm"
245Cm,270.01,709.139936891104,"(n,g)245Cm"
245Cm,629.0,691.3001288965891,"(n,g)245Cm"
245Cm,1249.77,687.9017929742223,"(n,g)245Cm"
245Cm,1206.92,687.9017929742223,"(n,g)245Cm"
245Cm,424.0,651.6282930375944,"(n,g)245Cm"
245Cm,244.0,475.08949682381433,"(n,g)245Cm"
245Cm,377.14,456.1688588606152,"(n,g)245Cm"
245Cm,678.8,431.283956977927,"(n,g)245Cm"
245Cm,1131.89,417.1141965157911,"(n,g)245Cm"
245Cm,524.95,405.28309669697444,"(n,g)245Cm"
245Cm,81.63,381.7606344587759,"(n,g)245Cm"
245Cm,1289.3,303.6357833914126,"(n,g)245Cm"
245Cm,289.04,290.41119117267624,"(n,g)245Cm"
245Cm,170.92,226.97235262647197,"(n,g)245Cm"
245Cm,1323.78,138.5903688731762,"(n,g)245Cm"
245Cm,982.27,121.1426019159646,"(n,g)245Cm"
245Cm,373.32,96.30602588391424,"(n,g)245Cm"
245Cm,1348.86,82.9659562309227,"(n,g)245Cm"
245Cm,507.18,46.796871184428056,"(n,g)245Cm"
245Cm,408.09,46.773775697577015,"(n,g)245Cm"
245Cm,127.5,25.875290701182685,"(n,g)245Cm"
245Cm,472.41,25.31304174817888,"(n,g)245Cm"
245Cm,34.77,21.964584314221465,"(n,g)245Cm"
245Cm,46.86,21.47860869174251,"(n,g)245Cm"
245Cm,263.18,21.15721267304237,"(n,g)245Cm"
245Cm,443.32,19.058411275853036,"(n,g)245Cm"
245Cm,237.17,15.7149610987087,"(n,g)245Cm"
245Cm,251.57,10.764202833334442,"(n,g)245Cm"
245Cm,1306.01,4.3249695523691,"(n,g)245Cm"
245Cm,962.85,0.3255143903890373,"(n,g)245Cm"
246Bk,71.6,102322.64734719999,"(n,g)246Bk"
246Bk,125.5,53234.3732928,"(n,g)246Bk"
246Bk,137.0,27002.95114496,"(n,g)246Bk"
246Bk,196.0,8374.2560384,"(n,g)246Bk"
246Bk,265.0,1756.86178976,"(n,g)246Bk"
246Bk,29.9,948.882949056,"(n,g)246Bk"
246Bk,42.0,678.904175488,"(n,g)246Bk"
246Cf,55.0,3461.8731677288997,"(n,g)246Cf"
246Cf,67.1,1596.5478897839998,"(n,g)246Cf"
246Cf,122.1,1596.5478897839998,"(n,g)246Cf"
246Cm,227.38,835.2652078613432,"(n,g)246Cm"
246Cm,177.52,468.70237883880674,"(n,g)246Cm"
246Cm,28.1,282.06612022127314,"(n,g)246Cm"
246Cm,265.86,116.25805980136667,"(n,g)246Cm"
246Cm,291.2,95.70278539990301,"(n,g)246Cm"
246Cm,285.41,93.29258164748208,"(n,g)246Cm"
246Cm,15.0,89.97886304474825,"(n,g)246Cm"
246Cm,61.67,48.28408284619791,"(n,g)246Cm"
246Cm,101.1,44.48713957696914,"(n,g)246Cm"
246Cm,73.0,44.48713957696914,"(n,g)246Cm"
246Cm,315.84,43.54075450479311,"(n,g)246Cm"
246Cm,336.0,28.432926914288448,"(n,g)246Cm"
246Cm,50.59,28.432926914288448,"(n,g)246Cm"
246Cm,289.32,27.21530045291158,"(n,g)246Cm"
246Cm,354.32,23.50690163901347,"(n,g)246Cm"
246Cm,22.3,15.594915561876793,"(n,g)246Cm"
246Cm,165.71,14.704486099051172,"(n,g)246Cm"
246Cm,256.63,10.439335203253346,"(n,g)246Cm"
246Cm,38.48,10.230592117146571,"(n,g)246Cm"
246Cm,284.23,8.087953383156243,"(n,g)246Cm"
246Cm,113.68,7.656010973337685,"(n,g)246Cm"
246Cm,247.33,7.024547560022441,"(n,g)246Cm"
246Cm,43.14,7.024547560022441,"(n,g)246Cm"
246Cm,33.3,4.158367902764636,"(n,g)246Cm"
246Cm,19.0,4.064396127195193,"(n,g)246Cm"
246Cm,81.0,4.064396127195193,"(n,g)246Cm"
246Cm,318.3,3.9663616503677934,"(n,g)246Cm"
246Cm,52.44,3.862226890516556,"(n,g)246Cm"
246Cm,62.7,3.162333131779682,"(n,g)246Cm"
246Cm,345.9,2.9119099709574363,"(n,g)246Cm"
246Cm,398.0,2.6933528442351924,"(n,g)246Cm"
246Cm,28.0,2.6933528442351924,"(n,g)246Cm"
246Cm,58.03,1.959399691209971,"(n,g)246Cm"
246Cm,273.7,1.6969815918577094,"(n,g)246Cm"
246Cm,211.0,1.6969815918577094,"(n,g)246Cm"
246Cm,151.0,1.4535061486775251,"(n,g)246Cm"
246Cm,308.33,1.4535061486775251,"(n,g)246Cm"
246Cm,134.65,1.1582250333214685,"(n,g)246Cm"
246Cm,84.35,1.0369172601773875,"(n,g)246Cm"
246Cm,60.49,0.6713115337824929,"(n,g)246Cm"
246Cm,157.33,0.5183813639911498,"(n,g)246Cm"
246Cm,72.98,0.33587385668270126,"(n,g)246Cm"
246Cm,220.0,0.06707195757771153,"(n,g)246Cm"
246Cm,69.0,0.06707195757771153,"(n,g)246Cm"
247Bk,50.0,561486.3444959999,"(n,g)247Bk"
247Bk,171.5,229409.639943,"(n,g)247Bk"
247Bk,178.0,44218.5084066,"(n,g)247Bk"
247Bk,144.0,4502.829636359999,"(n,g)247Bk"
247Bk,64.42,500.69055669599993,"(n,g)247Bk"
247Bk,70.64,135.03505421999998,"(n,g)247Bk"
247Bk,151.32,16.1161576323,"(n,g)247Bk"
247Bk,80.68,7.090508171999999,"(n,g)247Bk"
247Cm,43.4,53679.019106665786,"(n,g)247Cm"
247Cm,100.2,46995.07189564057,"(n,g)247Cm"
247Cm,154.5,20488.285590039373,"(n,g)247Cm"
247Cm,1049.0,4475.47756178101,"(n,g)247Cm"
247Cm,905.4,4475.47756178101,"(n,g)247Cm"
247Cm,45.0,4330.623776764478,"(n,g)247Cm"
247Cm,206.9,3132.2020231698816,"(n,g)247Cm"
247Cm,42.0,2889.967990084977,"(n,g)247Cm"
247Cm,78.0,2296.788543571104,"(n,g)247Cm"
247Cm,94.0,2256.678466562603,"(n,g)247Cm"
247Cm,96.0,1805.7242665436274,"(n,g)247Cm"
247Cm,1084.0,1454.476926392579,"(n,g)247Cm"
247Cm,35.0,1454.476926392579,"(n,g)247Cm"
247Cm,109.0,509.5564007350798,"(n,g)247Cm"
247Cm,141.0,509.5564007350798,"(n,g)247Cm"
247Cm,255.7,93.12592295031688,"(n,g)247Cm"
247Cm,300.6,0.41820403087104924,"(n,g)247Cm"
248Bk,62.09,5821.41143848,"(n,g)248Bk"
248Bk,51.95,5394.337627093999,"(n,g)248Bk"
248Bk,73.42,4909.2327166159985,"(n,g)248Bk"
248Bk,41.79,3877.4458752699993,"(n,g)248Bk"
248Bk,114.04,3084.5202994763395,"(n,g)248Bk"
248Bk,55.12,2848.19798982974,"(n,g)248Bk"
248Bk,78.58,2682.7788548687395,"(n,g)248Bk"
248Bk,145.42,2682.7788548687395,"(n,g)248Bk"
248Bk,66.84,2594.0965070513394,"(n,g)248Bk"
248Bk,135.51,1864.9330779873396,"(n,g)248Bk"
248Bk,121.96,1790.6059921989397,"(n,g)248Bk"
248Bk,42.97,1565.2302847529397,"(n,g)248Bk"
248Bk,98.09,1452.3750482933997,"(n,g)248Bk"
248Bk,30.86,771.9737563048,"(n,g)248Bk"
248Bk,93.74,755.4337492179999,"(n,g)248Bk"
248Bk,73.83,144.00405801224,"(n,g)248Bk"
248Bk,162.78,36.3173602494834,"(n,g)248Bk"
248Bk,8.78,0.09172688346949999,"(n,g)248Bk"
248Cf,440.0,261275.6306718,"(n,g)248Cf"
248Cf,271.84,170530.09380960002,"(n,g)248Cf"
248Cf,460.0,151076.1277446,"(n,g)248Cf"
248Cf,379.52,104232.22918980001,"(n,g)248Cf"
248Cf,144.96,15073.46836932,"(n,g)248Cf"
248Cf,500.7,10178.92700196,"(n,g)248Cf"
248Cf,298.02,8219.20504422,"(n,g)248Cf"
248Cf,375.07,5320.991774856,"(n,g)248Cf"
248Cf,315.0,4584.585272472,"(n,g)248Cf"
248Cf,42.98,2238.642109626,"(n,g)248Cf"
248Cf,255.04,1643.847962898,"(n,g)248Cf"
248Cf,437.56,1207.773144666,"(n,g)248Cf"
248Cf,191.58,1031.828624412,"(n,g)248Cf"
248Cf,63.46,854.6532366,"(n,g)248Cf"
248Cf,55.13,768.478599432,"(n,g)248Cf"
248Cf,234.56,667.0592850851999,"(n,g)248Cf"
248Cf,442.98,451.96830864900005,"(n,g)248Cf"
248Cf,384.0,410.85733221180004,"(n,g)248Cf"
248Cf,62.49,373.2734519634,"(n,g)248Cf"
248Cf,136.45,166.706059515,"(n,g)248Cf"
248Cf,220.0,96.5994595194,"(n,g)248Cf"
248Cf,58.04,70.75610863920001,"(n,g)248Cf"
248Cf,425.0,0.1632686706228,"(n,g)248Cf"
248Cm,26.23,2243.2835057716347,"(n,g)248Cm"
248Cm,21.98,741.5280876370268,"(n,g)248Cm"
248Cm,22.53,520.9808260484954,"(n,g)248Cm"
248Cm,83.93,277.0855193237089,"(n,g)248Cm"
248Cm,193.8,157.4023580041848,"(n,g)248Cm"
248Cm,208.0,148.87876461045641,"(n,g)248Cm"
248Cm,98.8,116.10551931260295,"(n,g)248Cm"
248Cm,64.79,116.10551931260295,"(n,g)248Cm"
248Cm,193.25,108.59571695131041,"(n,g)248Cm"
248Cm,181.77,96.78322186424435,"(n,g)248Cm"
248Cm,159.24,93.80096864030737,"(n,g)248Cm"
248Cm,159.8,84.85420896849637,"(n,g)248Cm"
