Isotope,Energy (keV),XS (mb),Info
177Hf,177.0,18.266829215002332,"(n,n')177Hf"
177Hf,604.4,18.031580643214784,"(n,n')177Hf"
177Hf,805.7,17.012070951327846,"(n,n')177Hf"
177Hf,873.0,16.569244798532715,"(n,n')177Hf"
177Hf,341.6,16.056577776428835,"(n,n')177Hf"
177Hf,760.0,13.04387356480235,"(n,n')177Hf"
177Hf,424.6,13.042669046586578,"(n,n')177Hf"
177Hf,734.4,12.536494293984852,"(n,n')177Hf"
177Hf,420.7,10.110076043536171,"(n,n')177Hf"
177Hf,233.9,9.748697331769876,"(n,n')177Hf"
177Hf,153.3,8.91570078889831,"(n,n')177Hf"
177Hf,847.4,8.896866918311831,"(n,n')177Hf"
177Hf,297.6,8.379079722295806,"(n,n')177Hf"
177Hf,96.3,7.424768500147263,"(n,n')177Hf"
177Hf,281.8,7.372598729281293,"(n,n')177Hf"
177Hf,313.7,6.958792081905651,"(n,n')177Hf"
177Hf,385.0,6.6176601467771174,"(n,n')177Hf"
177Hf,526.1,5.661642584380257,"(n,n')177Hf"
177Hf,395.1,4.429874736319344,"(n,n')177Hf"
177Hf,159.8,4.2286735150530985,"(n,n')177Hf"
177Hf,632.9,3.9128007139759733,"(n,n')177Hf"
177Hf,327.6,3.3403858387930487,"(n,n')177Hf"
177Hf,597.7,3.2352243339315754,"(n,n')177Hf"
177Hf,321.3,3.1895426539512997,"(n,n')177Hf"
177Hf,364.9,3.1728341103573285,"(n,n')177Hf"
177Hf,305.5,2.8433700550995473,"(n,n')177Hf"
177Hf,71.6,2.609625807778336,"(n,n')177Hf"
177Hf,268.6,2.467759863611256,"(n,n')177Hf"
177Hf,174.3,2.344130413188105,"(n,n')177Hf"
177Hf,145.7,1.6247828886283127,"(n,n')177Hf"
177Hf,354.7,1.591021821460128,"(n,n')177Hf"
177Hf,181.8,0.8450830408646754,"(n,n')177Hf"
177Hf,299.0,0.7886966082486965,"(n,n')177Hf"
177Hf,283.1,0.5303406071533758,"(n,n')177Hf"
177Hf,291.5,0.17580978098910785,"(n,n')177Hf"
177Hf,117.2,0.06858231376075621,"(n,n')177Hf"
178Hf,93.2,1615.478935386391,"(n,n')178Hf"
178Hf,213.4,332.39561213866034,"(n,n')178Hf"
178Hf,1309.9,110.04880530687217,"(n,n')178Hf"
178Hf,1269.2,107.99898076979578,"(n,n')178Hf"
178Hf,1167.0,100.24483319057302,"(n,n')178Hf"
178Hf,1229.2,91.21659570499374,"(n,n')178Hf"
178Hf,1183.4,68.52694904308387,"(n,n')178Hf"
178Hf,1081.4,62.184037625174085,"(n,n')178Hf"
178Hf,1174.6,55.14433525251287,"(n,n')178Hf"
178Hf,1402.9,49.18491691451701,"(n,n')178Hf"
178Hf,1254.7,42.92214362568966,"(n,n')178Hf"
178Hf,1106.1,35.65065171030044,"(n,n')178Hf"
178Hf,203.7,28.503027930919433,"(n,n')178Hf"
178Hf,325.6,27.857624193571485,"(n,n')178Hf"
178Hf,1496.1,27.765678903356378,"(n,n')178Hf"
178Hf,1340.8,27.186739667094894,"(n,n')178Hf"
178Hf,1350.6,26.275377565252487,"(n,n')178Hf"
178Hf,970.0,23.193736599197617,"(n,n')178Hf"
178Hf,256.6,21.335067929804694,"(n,n')178Hf"
178Hf,1473.3,18.668184438579104,"(n,n')178Hf"
178Hf,1216.7,16.444074356199287,"(n,n')178Hf"
178Hf,1468.1,15.738119329419542,"(n,n')178Hf"
178Hf,1276.6,13.705389808616774,"(n,n')178Hf"
178Hf,204.1,13.334417456127934,"(n,n')178Hf"
178Hf,1561.3,12.876643087706897,"(n,n')178Hf"
178Hf,1513.6,11.633888951395686,"(n,n')178Hf"
178Hf,1420.4,11.633888951395686,"(n,n')178Hf"
178Hf,151.2,6.398638923267627,"(n,n')178Hf"
178Hf,426.3,2.8275829194386852,"(n,n')178Hf"
178Hf,1189.5,2.379915334573404,"(n,n')178Hf"
178Hf,88.9,2.147587201276224,"(n,n')178Hf"
178Hf,331.6,0.7091632349751154,"(n,n')178Hf"
178Hf,1199.3,0.3601075930333377,"(n,n')178Hf"
178Hf,1443.8,0.2681160976046172,"(n,n')178Hf"
178Hf,269.2,0.2681160976046172,"(n,n')178Hf"
178Hf,216.7,0.05997765294557265,"(n,n')178Hf"
178Hf,454.1,0.007725966579923605,"(n,n')178Hf"
178Hf,237.4,0.0041601358507280944,"(n,n')178Hf"
179Hf,122.7,484.2232457802565,"(n,n')179Hf"
179Hf,214.3,143.84664276346228,"(n,n')179Hf"
179Hf,146.1,134.0600514309001,"(n,n')179Hf"
179Hf,268.8,54.75692241543807,"(n,n')179Hf"
179Hf,215.0,44.94328107383298,"(n,n')179Hf"
179Hf,123.4,43.87320295302744,"(n,n')179Hf"
179Hf,279.2,43.26932089101794,"(n,n')179Hf"
179Hf,304.1,31.058034440703345,"(n,n')179Hf"
179Hf,315.9,28.313278398128656,"(n,n')179Hf"
179Hf,169.8,27.202953755064783,"(n,n')179Hf"
179Hf,1003.4,24.719196647347275,"(n,n')179Hf"
179Hf,870.2,23.66850809772095,"(n,n')179Hf"
179Hf,337.7,18.191328053694303,"(n,n')179Hf"
179Hf,362.4,15.443741960885095,"(n,n')179Hf"
179Hf,655.9,10.923926814332743,"(n,n')179Hf"
179Hf,192.6,8.315861055861205,"(n,n')179Hf"
179Hf,409.7,5.7727959764448755,"(n,n')179Hf"
179Hf,160.7,4.119577373944339,"(n,n')179Hf"
179Hf,375.0,4.119577373944339,"(n,n')179Hf"
179Hf,217.1,2.4740554184763752,"(n,n')179Hf"
179Hf,532.5,1.8206544690554574,"(n,n')179Hf"
179Hf,789.1,0.504473400966271,"(n,n')179Hf"
180Hf,93.3,1674.9917900945434,"(n,n')180Hf"
180Hf,215.3,558.08469718263,"(n,n')180Hf"
180Hf,1065.8,109.72894061085611,"(n,n')180Hf"
180Hf,1199.7,98.14608408174414,"(n,n')180Hf"
180Hf,1106.4,90.44835199690145,"(n,n')180Hf"
180Hf,1197.7,80.68858523737568,"(n,n')180Hf"
180Hf,1446.0,69.81763203906138,"(n,n')180Hf"
180Hf,1089.9,66.46119855204688,"(n,n')180Hf"
180Hf,1100.6,51.234810726243076,"(n,n')180Hf"
180Hf,1230.7,46.54508802604093,"(n,n')180Hf"
180Hf,1281.1,38.55341156597647,"(n,n')180Hf"
180Hf,332.3,36.98105133375568,"(n,n')180Hf"
180Hf,1315.9,27.58797500643858,"(n,n')180Hf"
180Hf,982.4,12.056915035469931,"(n,n')180Hf"
180Hf,891.1,3.8488660424213386,"(n,n')180Hf"
180Hf,443.0,3.241503440758621,"(n,n')180Hf"
180Hf,57.7,2.108783159722825,"(n,n')180Hf"
180Hf,500.7,0.5605626120782193,"(n,n')180Hf"
180Ta,39.67,913.7964384505184,"(n,n')180Ta"
180Ta,107.85,806.4223378071773,"(n,n')180Ta"
180Ta,71.2,626.3554103082249,"(n,n')180Ta"
180Ta,22.7,487.88179591318135,"(n,n')180Ta"
180Ta,63.2,412.93855987,"(n,n')180Ta"
180Ta,40.73,361.66202545055893,"(n,n')180Ta"
180Ta,74.16,307.33654866704717,"(n,n')180Ta"
180Ta,63.43,252.35179649460864,"(n,n')180Ta"
180Ta,83.87,197.55285224394996,"(n,n')180Ta"
180Ta,147.13,97.324221853825,"(n,n')180Ta"
180Ta,125.94,87.48669063311216,"(n,n')180Ta"
180Ta,50.52,69.1769711683,"(n,n')180Ta"
180Ta,320.46,67.74453267394148,"(n,n')180Ta"
180Ta,101.65,61.638859059075,"(n,n')180Ta"
180Ta,280.79,52.64956637910853,"(n,n')180Ta"
180Ta,100.55,32.483945740524995,"(n,n')180Ta"
180Ta,315.76,24.801577790212495,"(n,n')180Ta"
180Ta,105.43,22.29292388389,"(n,n')180Ta"
180Ta,252.33,16.4067133300275,"(n,n')180Ta"
180Ta,179.03,14.325526283864999,"(n,n')180Ta"
180Ta,200.1,4.39632958959785,"(n,n')180Ta"
180Ta,383.94,3.28060051749,"(n,n')180Ta"
180Ta,370.98,2.9190103122874995,"(n,n')180Ta"
180Ta,260.11,2.4332824496675,"(n,n')180Ta"
180Ta,423.61,1.6321401605489996,"(n,n')180Ta"
180Ta,331.31,1.3424754824865,"(n,n')180Ta"
180Ta,293.06,0.7996692392002499,"(n,n')180Ta"
180Ta,77.1,0.7638841375,"(n,n')180Ta"
180Ta,231.37,0.696628540087,"(n,n')180Ta"
180Ta,185.52,0.6654090803325,"(n,n')180Ta"
180Ta,196.07,0.6607694684484999,"(n,n')180Ta"
180Ta,202.93,0.094996199622025,"(n,n')180Ta"
180W,103.56,996.216827830592,"(n,n')180W"
180W,902.79,187.41753703352066,"(n,n')180W"
180W,233.98,168.57068471457137,"(n,n')180W"
180W,76.02,81.02076586927501,"(n,n')180W"
180W,1013.74,47.138162582499994,"(n,n')180W"
180W,1117.3,39.465112417499995,"(n,n')180W"
180W,178.52,23.0576559,"(n,n')180W"
180W,350.9,20.12652275,"(n,n')180W"
180W,102.5,17.432591175000002,"(n,n')180W"
180W,744.83,9.707975305725002,"(n,n')180W"
180W,847.33,4.751809425,"(n,n')180W"
180W,1081.31,1.2076935000000002,"(n,n')180W"
180W,1006.35,1.06078250190794,"(n,n')180W"
180W,668.81,0.947127233846375,"(n,n')180W"
180W,450.02,0.43807274999999996,"(n,n')180W"
181Ta,136.27,1418.8144519975185,"(n,n')181Ta"
181Ta,6.24,955.5524796976986,"(n,n')181Ta"
181Ta,165.35,465.3333430376855,"(n,n')181Ta"
181Ta,152.31,460.69297002569,"(n,n')181Ta"
181Ta,482.18,337.9124460772051,"(n,n')181Ta"
181Ta,136.87,113.560810489875,"(n,n')181Ta"
181Ta,331.3,112.87721134345502,"(n,n')181Ta"
181Ta,178.99,112.87721134345502,"(n,n')181Ta"
181Ta,193.57,107.51191368997834,"(n,n')181Ta"
181Ta,301.62,95.38758821459791,"(n,n')181Ta"
181Ta,133.03,87.576371976825,"(n,n')181Ta"
181Ta,358.92,68.47061228949161,"(n,n')181Ta"
181Ta,345.92,66.6285448591914,"(n,n')181Ta"
181Ta,383.96,54.772555576920006,"(n,n')181Ta"
181Ta,204.97,54.772555576920006,"(n,n')181Ta"
181Ta,1072.85,50.571069110124995,"(n,n')181Ta"
181Ta,1095.13,50.571069110124995,"(n,n')181Ta"
181Ta,415.05,42.38433531968009,"(n,n')181Ta"
181Ta,1340.0,39.172084457475,"(n,n')181Ta"
181Ta,1333.76,39.172084457475,"(n,n')181Ta"
181Ta,221.48,34.52763817026759,"(n,n')181Ta"
181Ta,907.82,26.7022454686225,"(n,n')181Ta"
181Ta,774.79,26.7022454686225,"(n,n')181Ta"
181Ta,435.43,17.4349498110725,"(n,n')181Ta"
181Ta,230.46,17.4349498110725,"(n,n')181Ta"
181Ta,469.78,16.787903966772326,"(n,n')181Ta"
181Ta,860.89,15.3599088565425,"(n,n')181Ta"
181Ta,1244.85,15.3599088565425,"(n,n')181Ta"
181Ta,1065.86,15.3599088565425,"(n,n')181Ta"
181Ta,248.3,8.910205145382676,"(n,n')181Ta"
181Ta,522.81,4.6421570617125,"(n,n')181Ta"
181Ta,485.37,4.3721786186000005,"(n,n')181Ta"
181Ta,254.91,4.3721786186000005,"(n,n')181Ta"
181Ta,475.94,3.7971342616334707,"(n,n')181Ta"
181Ta,274.51,1.43569819835875,"(n,n')181Ta"
181Ta,534.09,1.314663636596,"(n,n')181Ta"
181Ta,619.05,0.42276434336760005,"(n,n')181Ta"
181Ta,615.21,0.13200122178585,"(n,n')181Ta"
182W,100.11,1061.8433482018415,"(n,n')182W"
182W,229.32,202.74265353060358,"(n,n')182W"
182W,1121.3,70.746225759064,"(n,n')182W"
182W,1221.41,54.66639694477,"(n,n')182W"
182W,1231.02,54.091984875,"(n,n')182W"
182W,67.75,46.20492074,"(n,n')182W"
182W,1257.42,40.47506708761494,"(n,n')182W"
182W,1035.7,23.220666995548555,"(n,n')182W"
182W,351.07,23.10017375,"(n,n')182W"
182W,1157.31,18.629837881625516,"(n,n')182W"
182W,927.99,16.877318159437557,"(n,n')182W"
182W,1189.05,15.01547916,"(n,n')182W"
182W,1001.7,9.808765124999999,"(n,n')182W"
182W,1289.16,1.2608906199999999,"(n,n')182W"
182W,31.74,1.19688602,"(n,n')182W"
182W,463.9,0.59287375,"(n,n')182W"
182W,959.73,0.32642346,"(n,n')182W"
182W,121.61,0.22096699554855415,"(n,n')182W"
182W,891.98,0.11297303616599999,"(n,n')182W"
183W,46.48,537.0258828490452,"(n,n')183W"
183W,52.6,243.7014341707589,"(n,n')183W"
183W,99.08,203.94998789161968,"(n,n')183W"
183W,107.93,66.23234677166617,"(n,n')183W"
183W,162.33,42.459588374022886,"(n,n')183W"
183W,109.73,11.487433544849962,"(n,n')183W"
183W,209.87,10.937981042958969,"(n,n')183W"
183W,84.71,10.540714251779523,"(n,n')183W"
183W,313.01,6.3791342432501095,"(n,n')183W"
183W,160.53,6.192307981385958,"(n,n')183W"
183W,102.48,5.6683475,"(n,n')183W"
183W,246.06,4.859576788500001,"(n,n')183W"
183W,208.81,3.836849031076646,"(n,n')183W"
183W,291.72,3.7090103484082486,"(n,n')183W"
183W,101.94,3.3078916360706856,"(n,n')183W"
183W,82.91,3.298959679574721,"(n,n')183W"
183W,161.35,2.5589373605250003,"(n,n')183W"
183W,166.45,2.4628578877500003,"(n,n')183W"
183W,103.14,2.339927380102153,"(n,n')183W"
183W,205.08,2.2956549644519177,"(n,n')183W"
183W,268.39,1.6826696122500004,"(n,n')183W"
183W,353.99,1.6398758778500002,"(n,n')183W"
183W,244.26,1.2674476977750002,"(n,n')183W"
183W,177.51,0.89441,"(n,n')183W"
183W,487.0,0.89441,"(n,n')183W"
183W,365.61,0.8724270142840526,"(n,n')183W"
183W,144.12,0.8565824111775003,"(n,n')183W"
183W,203.28,0.7877885725997787,"(n,n')183W"
183W,40.98,0.7616737206575,"(n,n')183W"
183W,245.24,0.5102440449285984,"(n,n')183W"
183W,192.64,0.4954005818034029,"(n,n')183W"
183W,120.37,0.3463665459694895,"(n,n')183W"
183W,406.59,0.07088126366475002,"(n,n')183W"
184W,111.21,927.51394204,"(n,n')184W"
184W,252.85,185.860721755,"(n,n')184W"
184W,894.76,59.64220610499999,"(n,n')184W"
184W,903.28,41.373207959999995,"(n,n')184W"
184W,792.07,40.82838918,"(n,n')184W"
184W,891.27,23.940625,"(n,n')184W"
184W,384.25,16.505675,"(n,n')184W"
184W,641.91,7.439343894999999,"(n,n')184W"
184W,539.22,0.34670286,"(n,n')184W"
185Re,125.36,1146.2192353202252,"(n,n')185Re"
185Re,242.84,409.7968852648125,"(n,n')185Re"
185Re,158.74,366.0146040508125,"(n,n')185Re"
185Re,178.7,146.24383038104375,"(n,n')185Re"
185Re,646.12,116.94441436244205,"(n,n')185Re"
185Re,191.5,74.56313179655001,"(n,n')185Re"
185Re,350.24,74.56313179655001,"(n,n')185Re"
185Re,874.82,46.26212146581875,"(n,n')185Re"
185Re,917.0,42.5148209046625,"(n,n')185Re"
185Re,632.9,42.5148209046625,"(n,n')185Re"
185Re,931.06,41.9084823191375,"(n,n')185Re"
185Re,768.93,34.6142817365,"(n,n')185Re"
185Re,122.81,34.6142817365,"(n,n')185Re"
185Re,717.43,34.51765635810236,"(n,n')185Re"
185Re,412.9,32.4339430489375,"(n,n')185Re"
185Re,221.4,32.4339430489375,"(n,n')185Re"
185Re,71.31,30.17984927915903,"(n,n')185Re"
185Re,210.5,29.34546099560625,"(n,n')185Re"
185Re,389.2,29.34546099560625,"(n,n')185Re"
185Re,681.9,23.30921101666125,"(n,n')185Re"
185Re,966.0,23.30921101666125,"(n,n')185Re"
185Re,728.9,22.834333843365627,"(n,n')185Re"
185Re,1013.0,22.834333843365627,"(n,n')185Re"
185Re,284.1,15.389640340143124,"(n,n')185Re"
185Re,880.28,14.717472167319249,"(n,n')185Re"
185Re,592.07,11.601579474647613,"(n,n')185Re"
185Re,242.6,10.373160168018124,"(n,n')185Re"
185Re,129.0,9.052140992949376,"(n,n')185Re"
185Re,279.1,9.052140992949376,"(n,n')185Re"
185Re,162.85,8.68284690224025,"(n,n')185Re"
185Re,78.6,8.64995599680625,"(n,n')185Re"
185Re,252.5,7.405001980396875,"(n,n')185Re"
185Re,473.9,7.405001980396875,"(n,n')185Re"
185Re,234.16,2.56098582967675,"(n,n')185Re"
185Re,805.7,0.0331338820863875,"(n,n')185Re"
185Re,749.46,0.02281848781307687,"(n,n')185Re"
186W,122.58,878.8948598494043,"(n,n')186W"
186W,273.97,172.22624689889926,"(n,n')186W"
186W,737.86,65.34149051047078,"(n,n')186W"
186W,615.28,60.37932514416836,"(n,n')186W"
186W,214.88,42.277624473687496,"(n,n')186W"
186W,739.5,38.75091945708658,"(n,n')186W"
186W,412.06,23.60885,"(n,n')186W"
186W,610.12,21.651752572499998,"(n,n')186W"
186W,277.03,17.0117795575,"(n,n')186W"
186W,307.47,15.335927450000002,"(n,n')186W"
186W,92.59,13.808073125000002,"(n,n')186W"
186W,908.12,13.3656726,"(n,n')186W"
186W,884.09,12.67927913,"(n,n')186W"
186W,759.42,11.809925,"(n,n')186W"
186W,634.15,9.6389274,"(n,n')186W"
186W,892.31,9.251108982499998,"(n,n')186W"
186W,618.34,6.2085364599999995,"(n,n')186W"
186W,268.81,5.7425432975,"(n,n')186W"
186W,183.25,5.021117500000001,"(n,n')186W"
186W,465.53,3.9122088673509197,"(n,n')186W"
186W,90.66,2.6309608244375,"(n,n')186W"
186W,922.75,1.5637194500000002,"(n,n')186W"
186W,830.16,1.32716318675,"(n,n')186W"
186W,341.31,0.5429341240483563,"(n,n')186W"
186W,952.74,0.495349640125,"(n,n')186W"
186W,648.78,0.13628747500000002,"(n,n')186W"
187Re,134.24,986.1560590513608,"(n,n')187Re"
187Re,168.89,376.2897494400175,"(n,n')187Re"
187Re,72.0,323.71898080068064,"(n,n')187Re"
187Re,511.77,296.9584663363197,"(n,n')187Re"
187Re,86.87,181.75930991980002,"(n,n')187Re"
187Re,70.22,145.77777337753372,"(n,n')187Re"
187Re,77.37,106.88615112016916,"(n,n')187Re"
187Re,29.23,69.76159465461828,"(n,n')187Re"
187Re,772.9,67.43575601116451,"(n,n')187Re"
187Re,685.78,64.50384839722417,"(n,n')187Re"
187Re,7.15,64.2519048422939,"(n,n')187Re"
187Re,618.36,62.473684437425646,"(n,n')187Re"
187Re,647.23,55.99919378951875,"(n,n')187Re"
187Re,479.53,53.732147542590525,"(n,n')187Re"
187Re,767.8,51.6109041189375,"(n,n')187Re"
187Re,100.37,48.4911700750625,"(n,n')187Re"
187Re,262.87,45.62713576729375,"(n,n')187Re"
187Re,36.37,37.572806294560515,"(n,n')187Re"
187Re,353.0,36.36037977555625,"(n,n')187Re"
187Re,439.87,36.36037977555625,"(n,n')187Re"
187Re,43.66,36.072254383135,"(n,n')187Re"
187Re,93.22,32.02083230589375,"(n,n')187Re"
187Re,141.01,27.755823663237503,"(n,n')187Re"
187Re,206.24,22.53006010822447,"(n,n')187Re"
187Re,682.76,22.226252277241876,"(n,n')187Re"
187Re,610.76,22.226252277241876,"(n,n')187Re"
187Re,303.13,17.58698435314687,"(n,n')187Re"
187Re,589.14,13.085412976553974,"(n,n')187Re"
187Re,864.64,12.534852307848752,"(n,n')187Re"
187Re,551.53,12.04939802592411,"(n,n')187Re"
187Re,246.28,7.840813348246249,"(n,n')187Re"
187Re,106.6,6.434964240684921,"(n,n')187Re"
187Re,239.13,5.901971286329374,"(n,n')187Re"
187Re,208.43,5.7401649369175,"(n,n')187Re"
187Re,692.55,4.57219170649875,"(n,n')187Re"
187Re,581.99,4.502615645117743,"(n,n')187Re"
187Re,454.89,3.1668803658363847,"(n,n')187Re"
187Re,816.56,1.5907666910445002,"(n,n')187Re"
187Re,154.54,1.2053106624134982,"(n,n')187Re"
187Re,682.32,1.1196699675633124,"(n,n')187Re"
187Re,844.86,0.8279688617993124,"(n,n')187Re"
187Re,198.2,0.8151228380998748,"(n,n')187Re"
187Re,826.79,0.7479088553284373,"(n,n')187Re"
187Re,178.86,0.5879556392831875,"(n,n')187Re"
187Re,375.75,0.2682781714107365,"(n,n')187Re"
187Re,261.13,0.26348741460766467,"(n,n')187Re"
187Re,484.12,0.16847274537796936,"(n,n')187Re"
187Re,275.5,0.12914991368853748,"(n,n')187Re"
187Re,113.75,0.08977463324680532,"(n,n')187Re"
187Re,352.87,0.075037399101175,"(n,n')187Re"
187Re,625.51,0.059055499741599835,"(n,n')187Re"
187Re,638.66,0.05309742027585645,"(n,n')187Re"
187Re,103.78,0.04326907975369919,"(n,n')187Re"
191Ir,129.42,351.47288046221746,"(n,n')191Ir"
191Ir,82.42,70.59017405294453,"(n,n')191Ir"
191Ir,213.94,66.65620452881059,"(n,n')191Ir"
191Ir,343.36,65.86110069745301,"(n,n')191Ir"
191Ir,41.82,59.89209799019667,"(n,n')191Ir"
191Ir,96.52,45.94575271147223,"(n,n')191Ir"
191Ir,219.53,40.49300473353,"(n,n')191Ir"
191Ir,373.42,23.35554892,"(n,n')191Ir"
191Ir,172.2,16.355242264626003,"(n,n')191Ir"
191Ir,588.06,14.129499583333333,"(n,n')191Ir"
191Ir,268.47,13.40916632353,"(n,n')191Ir"
191Ir,538.86,13.086052723190054,"(n,n')191Ir"
191Ir,208.95,12.616312233333334,"(n,n')191Ir"
191Ir,614.0,12.359449999999999,"(n,n')191Ir"
191Ir,556.98,9.258115295000001,"(n,n')191Ir"
191Ir,409.44,8.832022080492612,"(n,n')191Ir"
191Ir,161.06,8.74647102,"(n,n')191Ir"
191Ir,263.2,8.000971743333332,"(n,n')191Ir"
191Ir,351.14,7.550725074947514,"(n,n')191Ir"
191Ir,686.4,6.896334705000001,"(n,n')191Ir"
191Ir,359.92,6.6166538150263285,"(n,n')191Ir"
191Ir,624.09,5.4869011901824996,"(n,n')191Ir"
191Ir,458.64,4.720792291666667,"(n,n')191Ir"
191Ir,159.48,4.508384413333333,"(n,n')191Ir"
191Ir,153.28,4.41707747,"(n,n')191Ir"
191Ir,482.73,4.035994923333333,"(n,n')191Ir"
191Ir,385.52,3.828765,"(n,n')191Ir"
191Ir,268.72,3.710993021149424,"(n,n')191Ir"
191Ir,178.94,3.493246317020348,"(n,n')191Ir"
191Ir,456.44,3.4523094831121552,"(n,n')191Ir"
191Ir,375.0,3.0945116766666665,"(n,n')191Ir"
191Ir,568.87,2.90419819,"(n,n')191Ir"
191Ir,85.23,2.3993670694675,"(n,n')191Ir"
191Ir,325.48,2.0094231666666666,"(n,n')191Ir"
191Ir,576.82,1.8053003547650002,"(n,n')191Ir"
191Ir,420.21,1.5085916666666666,"(n,n')191Ir"
191Ir,541.67,1.5072445666849998,"(n,n')191Ir"
191Ir,47.0,1.2698739157607215,"(n,n')191Ir"
191Ir,49.52,0.8959623118582448,"(n,n')191Ir"
191Ir,480.3,0.8700042867294999,"(n,n')191Ir"
191Ir,187.72,0.7330022030494054,"(n,n')191Ir"
191Ir,404.45,0.63955267,"(n,n')191Ir"
191Ir,396.67,0.61858373,"(n,n')191Ir"
191Ir,244.7,0.4892914583333333,"(n,n')191Ir"
191Ir,618.39,0.4787907966666667,"(n,n')191Ir"
191Ir,221.72,0.37221886931773107,"(n,n')191Ir"
191Ir,659.24,0.23668034066750002,"(n,n')191Ir"
191Ir,494.67,0.231656283969,"(n,n')191Ir"
191Ir,445.15,0.231656283969,"(n,n')191Ir"
191Ir,747.81,0.21667904666666668,"(n,n')191Ir"
191Ir,195.5,0.0032723312636134174,"(n,n')191Ir"
193Ir,138.89,331.0513214883413,"(n,n')193Ir"
193Ir,73.04,144.7252365802843,"(n,n')193Ir"
193Ir,80.22,101.1312172473921,"(n,n')193Ir"
193Ir,107.02,88.55005641614702,"(n,n')193Ir"
193Ir,218.8,81.52578485436464,"(n,n')193Ir"
193Ir,219.13,70.25460071405878,"(n,n')193Ir"
193Ir,357.69,59.52228582792713,"(n,n')193Ir"
193Ir,298.83,34.840935281042775,"(n,n')193Ir"
193Ir,181.8,34.020636335506694,"(n,n')193Ir"
193Ir,460.51,26.1407726314223,"(n,n')193Ir"
193Ir,361.86,25.937668008021017,"(n,n')193Ir"
193Ir,383.01,24.844106651253338,"(n,n')193Ir"
193Ir,142.13,21.461950423332,"(n,n')193Ir"
193Ir,563.35,18.625028623333332,"(n,n')193Ir"
193Ir,377.68,18.545357461333335,"(n,n')193Ir"
193Ir,234.6,18.04973243115733,"(n,n')193Ir"
193Ir,559.24,15.173100823963317,"(n,n')193Ir"
193Ir,154.71,13.562255872,"(n,n')193Ir"
193Ir,482.33,12.76425980707,"(n,n')193Ir"
193Ir,288.82,12.211055723308725,"(n,n')193Ir"
193Ir,178.0,11.84280902,"(n,n')193Ir"
193Ir,848.92,11.754689886666664,"(n,n')193Ir"
193Ir,748.68,11.721533333333333,"(n,n')193Ir"
193Ir,477.34,11.713870000000002,"(n,n')193Ir"
193Ir,885.87,11.158678505000001,"(n,n')193Ir"
193Ir,668.02,10.766171304999999,"(n,n')193Ir"
193Ir,251.59,10.24586807815,"(n,n')193Ir"
193Ir,677.99,10.179904496666667,"(n,n')193Ir"
193Ir,280.45,10.108062113491025,"(n,n')193Ir"
193Ir,321.62,9.98567501030071,"(n,n')193Ir"
193Ir,874.29,9.672691686666669,"(n,n')193Ir"
193Ir,676.37,9.302553615,"(n,n')193Ir"
193Ir,621.22,9.091664120553332,"(n,n')193Ir"
193Ir,440.96,8.959424609682667,"(n,n')193Ir"
193Ir,387.47,8.639416875207242,"(n,n')193Ir"
193Ir,180.06,8.437957183137776,"(n,n')193Ir"
193Ir,557.34,7.982652111754751,"(n,n')193Ir"
193Ir,899.68,7.284729492865,"(n,n')193Ir"
193Ir,499.46,6.96141,"(n,n')193Ir"
193Ir,891.39,6.944652847500001,"(n,n')193Ir"
193Ir,975.0,6.177316666666666,"(n,n')193Ir"
193Ir,858.17,6.142496385,"(n,n')193Ir"
193Ir,164.21,6.087301032080001,"(n,n')193Ir"
193Ir,449.22,5.950643141666666,"(n,n')193Ir"
193Ir,492.93,5.9375316666666675,"(n,n')193Ir"
193Ir,503.22,5.872498333333333,"(n,n')193Ir"
193Ir,420.35,5.608312622654594,"(n,n')193Ir"
193Ir,610.86,5.35880632705,"(n,n')193Ir"
193Ir,710.03,4.988671173333332,"(n,n')193Ir"
193Ir,389.16,4.622578333333332,"(n,n')193Ir"
193Ir,96.83,4.532132757502562,"(n,n')193Ir"
193Ir,534.69,4.37108675,"(n,n')193Ir"
193Ir,704.07,3.955338161666666,"(n,n')193Ir"
193Ir,269.52,3.9509008700000003,"(n,n')193Ir"
193Ir,271.16,3.8769639000000002,"(n,n')193Ir"
193Ir,340.57,3.6894029066666665,"(n,n')193Ir"
193Ir,972.72,3.5936475134183326,"(n,n')193Ir"
193Ir,525.14,3.1677163040161602,"(n,n')193Ir"
193Ir,370.48,2.9311993499999995,"(n,n')193Ir"
193Ir,532.04,2.79133112865,"(n,n')193Ir"
193Ir,513.6,2.7519750000000003,"(n,n')193Ir"
193Ir,515.05,2.7206279863013334,"(n,n')193Ir"
193Ir,154.76,2.65774920145,"(n,n')193Ir"
193Ir,413.78,2.5606015166666674,"(n,n')193Ir"
193Ir,618.96,2.53999656,"(n,n')193Ir"
193Ir,533.52,2.1167275966666668,"(n,n')193Ir"
193Ir,398.76,1.9091000000000002,"(n,n')193Ir"
193Ir,784.37,1.6068221525000002,"(n,n')193Ir"
193Ir,855.62,1.6063759300000002,"(n,n')193Ir"
193Ir,418.12,1.317580629565875,"(n,n')193Ir"
193Ir,516.6,1.1658909033333333,"(n,n')193Ir"
193Ir,484.3,1.0701068776838798,"(n,n')193Ir"
193Ir,775.88,1.0479056066666663,"(n,n')193Ir"
193Ir,259.36,0.8846066390433331,"(n,n')193Ir"
